RefSeq mRNA	UniProt Gene Name	Strand	Associated Gene Name
NM_001867	COX7C	1	COX7C
	COX7C	1	COX7C
	COX7C	1	COX7C
NM_001867	COX7C	1	COX7C
	COX7C	1	COX7C
	COX7C	1	COX7C
	COX7C	1	COX7C
NM_012179	FBXO7	1	FBXO7
	FBXO7	1	FBXO7
	FBXO7	1	FBXO7
	FBXO7	1	FBXO7
	FBXO7	1	FBXO7
	FBXO7	1	FBXO7
	FBXO7	1	FBXO7
	FBXO7	1	FBXO7
	FBXO7	1	FBXO7
NM_001033024	FBXO7	1	FBXO7
		1	AC006372.6
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
NM_004550	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
NM_001166159	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
	NDUFS2	1	NDUFS2
		-1	AC006003.3
		1	AC011899.9
		1	AC011899.9
		1	AC011899.9
		1	AC011899.9
NM_001080779	MYO1C	-1	MYO1C
NM_001080950	MYO1C	-1	MYO1C
	MYO1C	-1	MYO1C
	MYO1C	-1	MYO1C
NM_033375	MYO1C	-1	MYO1C
	MYO1C	-1	MYO1C
NM_001105558	WEE2	1	WEE2
	WEE2	1	WEE2
NM_000292	PHKA2	-1	PHKA2
	PHKA2	-1	PHKA2
	PHKA2	-1	PHKA2
	PHKA2	-1	PHKA2
	PHKA2	-1	PHKA2
	PHKA2	-1	PHKA2
	PHKA2	-1	PHKA2
	PHKA2	-1	PHKA2
		1	AC011899.10
		1	AC078942.1
	KLF5	1	KLF5
NM_001730	KLF5	1	KLF5
	KLF5	1	KLF5
	KLF5	1	KLF5
	KLF5	1	KLF5
	KLF5	1	KLF5
		1	AC093662.5
		-1	AC093662.6
		1	AC019084.7
		1	AC004863.6
		1	AC004863.6
		1	AC004863.6
		1	AC004863.6
NM_152307	TRMT61A	1	TRMT61A
	TRMT61A	1	TRMT61A
	TRMT61A	1	TRMT61A
NM_014089	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
NM_001008564	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
	NUPL1	1	NUPL1
		1	PIP5K1P2
	MCM7	-1	MCM7
	MCM7	-1	MCM7
NM_182776	MCM7	-1	MCM7
NM_005916	MCM7	-1	MCM7
	MCM7	-1	MCM7
	MCM7	-1	MCM7
	MCM7	-1	MCM7
	MCM7	-1	MCM7
	MCM7	-1	MCM7
	MCM7	-1	MCM7
	MCM7	-1	MCM7
	MCM7	-1	MCM7
	MCM7	-1	MCM7
	MCM7	-1	MCM7
NM_182776	MCM7	-1	MCM7
	SCHIP1	1	IQCJ-SCHIP1
	SCHIP1	1	IQCJ-SCHIP1
NM_001197114	SCHIP1	1	IQCJ-SCHIP1
NM_001197113	SCHIP1	1	IQCJ-SCHIP1
	SCHIP1	1	IQCJ-SCHIP1
	SCHIP1	1	IQCJ-SCHIP1
	SCHIP1	1	IQCJ-SCHIP1
NM_014575	SCHIP1	1	IQCJ-SCHIP1
NM_001197107	SCHIP1	1	IQCJ-SCHIP1
NM_001197108	SCHIP1	1	IQCJ-SCHIP1
	SCHIP1	1	IQCJ-SCHIP1
	SCHIP1	1	IQCJ-SCHIP1
	SCHIP1	1	IQCJ-SCHIP1
	SCHIP1	1	IQCJ-SCHIP1
	IQCJ-SCHIP1	1	IQCJ-SCHIP1
	IQCJ-SCHIP1	1	IQCJ-SCHIP1
NM_001197114	IQCJ-SCHIP1	1	IQCJ-SCHIP1
NM_001197113	IQCJ-SCHIP1	1	IQCJ-SCHIP1
	IQCJ-SCHIP1	1	IQCJ-SCHIP1
	IQCJ-SCHIP1	1	IQCJ-SCHIP1
	IQCJ-SCHIP1	1	IQCJ-SCHIP1
NM_014575	IQCJ-SCHIP1	1	IQCJ-SCHIP1
NM_001197107	IQCJ-SCHIP1	1	IQCJ-SCHIP1
NM_001197108	IQCJ-SCHIP1	1	IQCJ-SCHIP1
	IQCJ-SCHIP1	1	IQCJ-SCHIP1
	IQCJ-SCHIP1	1	IQCJ-SCHIP1
	IQCJ-SCHIP1	1	IQCJ-SCHIP1
	IQCJ-SCHIP1	1	IQCJ-SCHIP1
NM_006734	HIVEP2	-1	HIVEP2
NM_006734	HIVEP2	-1	HIVEP2
	HIVEP2	-1	HIVEP2
NM_006734	HIVEP2	-1	HIVEP2
NM_052964	CLNK	-1	CLNK
	CLNK	-1	CLNK
	CLNK	-1	CLNK
	CLNK	-1	CLNK
	CLNK	-1	CLNK
NM_001204408	SEC14L1	1	SEC14L1
NM_001039573	SEC14L1	1	SEC14L1
NM_001039573	SEC14L1	1	SEC14L1
NM_003003	SEC14L1	1	SEC14L1
NM_001143998	SEC14L1	1	SEC14L1
NM_001143999	SEC14L1	1	SEC14L1
NM_001204410	SEC14L1	1	SEC14L1
NM_003003	SEC14L1	1	SEC14L1
NM_001143998	SEC14L1	1	SEC14L1
NM_001143999	SEC14L1	1	SEC14L1
NM_003003	SEC14L1	1	SEC14L1
NM_001143998	SEC14L1	1	SEC14L1
NM_001143999	SEC14L1	1	SEC14L1
NM_001144001	SEC14L1	1	SEC14L1
NM_024493	ZKSCAN3	1	ZKSCAN3
NM_001242894	ZKSCAN3	1	ZKSCAN3
NM_024493	ZKSCAN3	1	ZKSCAN3
	ZKSCAN3	1	ZKSCAN3
NM_001242895	ZKSCAN3	1	ZKSCAN3
NM_194451	LIAS	1	LIAS
NM_006859	LIAS	1	LIAS
	LIAS	1	LIAS
	LIAS	1	LIAS
	LIAS	1	LIAS
	LIAS	1	LIAS
	LIAS	1	LIAS
		-1	AC026271.7
	FBXW10	1	FBXW10
	FBXW10	1	FBXW10
	FBXW10	1	FBXW10
	FBXW10	1	FBXW10
NM_031456	FBXW10	1	FBXW10
		-1	RP11-3J1.1
NM_003803	MYOM1	-1	MYOM1
	MYOM1	-1	MYOM1
NM_019856	MYOM1	-1	MYOM1
		1	RP11-608O21.1
		-1	RP11-94H6.1
		1	RP13-585F24.1
	GPSM3	-1	GPSM3
	GPSM3	-1	GPSM3
NM_022107	GPSM3	-1	GPSM3
NM_022107	GPSM3	-1	GPSM3
NM_007249	KLF12	-1	KLF12
	KLF12	-1	KLF12
NM_007249	KLF12	-1	KLF12
	KLF12	-1	KLF12
NM_001199199	AK2	-1	AK2
NM_013411	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
NM_001625	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
	AK2	-1	AK2
NM_018380	DDX28	-1	DDX28
	WDR45	-1	WDR45
NM_001029896	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
NM_007075	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
NM_007075	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
	WDR45	-1	WDR45
NM_017803	DUS2L	1	DUS2L
	DUS2L	1	DUS2L
NM_001243195	INPP5F	1	INPP5F
NM_001243194	INPP5F	1	INPP5F
NM_014937	INPP5F	1	INPP5F
	INPP5F	1	INPP5F
	INPP5F	1	INPP5F
	INPP5F	1	INPP5F
NM_001243195	INPP5F	1	INPP5F
NM_002192	INHBA	-1	INHBA
	INHBA	-1	INHBA
NM_002192	INHBA	-1	INHBA
NM_017810	ZNF434	-1	ZNF434
	ZNF434	-1	ZNF434
	ZNF434	-1	ZNF434
	ZNF434	-1	ZNF434
	ZNF434	-1	ZNF434
	ZNF434	-1	ZNF434
NM_006049	SNAPC5	-1	SNAPC5
NM_006049	SNAPC5	-1	SNAPC5
	SNAPC5	-1	SNAPC5
		-1	AL355390.1
NM_014516	CNOT3	1	CNOT3
	CNOT3	1	CNOT3
NM_014516	CNOT3	1	CNOT3
	CNOT3	1	CNOT3
	CNOT3	1	CNOT3
	CNOT3	1	CNOT3
	CNOT3	1	CNOT3
	CNOT3	1	CNOT3
	CNOT3	1	CNOT3
	CNOT3	1	CNOT3
		-1	RP11-339D20.1
NM_014832	TBC1D4	-1	TBC1D4
	TBC1D4	-1	TBC1D4
	TBC1D4	-1	TBC1D4
	TBC1D4	-1	TBC1D4
	TBC1D4	-1	TBC1D4
	TBC1D4	-1	TBC1D4
	TBC1D4	-1	TBC1D4
	TBC1D4	-1	TBC1D4
		1	RP13-511O19.1
	KIAA1210	-1	KIAA1210
	PXDNL	-1	PXDNL
	PXDNL	-1	PXDNL
NM_144651	PXDNL	-1	PXDNL
	PXDNL	-1	PXDNL
	PXDNL	-1	PXDNL
	TM7SF2	1	TM7SF2
NM_003273	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
	TM7SF2	1	TM7SF2
		1	RP11-120A1.1
NM_005365	MAGEA9	-1	MAGEA9B
NM_001080790	MAGEA9	-1	MAGEA9B
		1	RP11-556G22.3
NM_005536	IMPA1	-1	IMPA1
NM_001144879	IMPA1	-1	IMPA1
NM_001144878	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	IMPA1	-1	IMPA1
	MYOM3	-1	MYOM3
NM_152372	MYOM3	-1	MYOM3
	MYOM3	-1	MYOM3
	MYOM3	-1	MYOM3
	MYOM3	-1	MYOM3
	MYOM3	-1	MYOM3
	MICB	1	MICB
	MICB	1	MICB
	MICB	1	MICB
		-1	RP11-556G22.1
		1	RP11-556G22.2
		1	RP11-17E2.2
	DDR1	1	DDR1
NM_001202521	DDR1	1	DDR1
	DDR1	1	DDR1
	DDR1	1	DDR1
NM_001202521	DDR1	1	DDR1
NM_001202521	DDR1	1	DDR1
	DDR1	1	DDR1
	DDR1	1	DDR1
	DDR1	1	DDR1
NM_001202521	DDR1	1	DDR1
	DDR1	1	DDR1
NM_001202521	DDR1	1	DDR1
	DDR1	1	DDR1
	DDR1	1	DDR1
	DDR1	1	DDR1
	DDR1	1	DDR1
	DDR1	1	DDR1
NM_001202521	DDR1	1	DDR1
	DDR1	1	DDR1
NM_001202521	DDR1	1	DDR1
	DDR1	1	DDR1
	DDR1	1	DDR1
	DDR1	1	DDR1
		1	RP11-756P10.1
		1	RP11-756P10.3
		1	RP11-756P10.3
NM_001164415	HSFX2	-1	HSFX2
NM_016153	HSFX2	-1	HSFX2
	HSFX2	-1	HSFX2
NM_001164415	HSFX1	-1	HSFX2
NM_016153	HSFX1	-1	HSFX2
	HSFX1	-1	HSFX2
NM_021827	CCDC81	1	CCDC81
	CCDC81	1	CCDC81
NM_001156474	CCDC81	1	CCDC81
	CCDC81	1	CCDC81
	CCDC81	1	CCDC81
	CCDC81	1	CCDC81
	CCDC81	1	CCDC81
	CCDC81	1	CCDC81
	CCDC81	1	CCDC81
	CCDC81	1	CCDC81
	CCDC81	1	CCDC81
		1	RP11-756P10.4
		1	RP11-10G12.1
		1	RP11-756P10.5
NM_022150	NPVF	-1	NPVF
		-1	RP11-756P10.2
NM_001184834	GPR64	-1	GPR64
NM_001184837	GPR64	-1	GPR64
NM_005756	GPR64	-1	GPR64
NM_001079858	GPR64	-1	GPR64
NM_001184835	GPR64	-1	GPR64
NM_001079860	GPR64	-1	GPR64
NM_005756	GPR64	-1	GPR64
NM_001079859	GPR64	-1	GPR64
	GPR64	-1	GPR64
	GPR64	-1	GPR64
NM_001184833	GPR64	-1	GPR64
	GPR64	-1	GPR64
NM_001184836	GPR64	-1	GPR64
	GPR64	-1	GPR64
NM_024697	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
	ZNF385D	-1	ZNF385D
NM_004910	PITPNM1	-1	PITPNM1
NM_001130848	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
	PITPNM1	-1	PITPNM1
NM_004910	PITPNM1	-1	PITPNM1
NM_001130848	PITPNM1	-1	PITPNM1
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
NM_100486	WAC	1	WAC
NM_016628	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
	WAC	1	WAC
NM_001014279	AX2R	-1	C5orf39
NM_001159575	SCNN1A	-1	SCNN1A
NM_001159576	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
NM_001038	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
NM_001159575	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	SCNN1A	-1	SCNN1A
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
NM_003432	ZNF131	1	ZNF131
NM_003432	ZNF131	1	ZNF131
NM_003432	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
	ZNF131	1	ZNF131
NM_004873	BAG5	-1	BAG5
NM_001015048	BAG5	-1	BAG5
NM_001015049	BAG5	-1	BAG5
	BAG5	-1	BAG5
NM_004873	BAG5	-1	BAG5
NM_001015048	BAG5	-1	BAG5
NM_001015049	BAG5	-1	BAG5
		-1	RP11-143M1.3
		-1	RP11-143M1.3
		-1	RHOT1P2
		-1	RP11-143M1.4
		1	NF1P3
		1	PPP6R2P1
NM_015089	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
	CUL9	1	CUL9
NM_004088	DNTT	1	DNTT
NM_004088	DNTT	1	DNTT
NM_001017520	DNTT	1	DNTT
	MICB	1	MICB
	MICB	1	MICB
	MICB	1	MICB
	MICB	1	MICB
		1	AP001347.6
		1	AP001347.6
		1	AP001347.6
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
NM_021061	ZNF250	-1	ZNF250
NM_001109689	ZNF250	-1	ZNF250
NM_001109689	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
	ZNF250	-1	ZNF250
NM_198450	APOOL	1	APOOL
	APOOL	1	APOOL
		1	RP11-410N8.4
		1	RP11-410N8.4
NM_001190765	KLRF2	1	KLRF2
		-1	C9orf35
NM_053041	COMMD7	-1	COMMD7
	COMMD7	-1	COMMD7
NM_053041	COMMD7	-1	COMMD7
NM_001099339	COMMD7	-1	COMMD7
NM_001171080	RBM41	-1	RBM41
	RBM41	-1	RBM41
	RBM41	-1	RBM41
NM_018301	RBM41	-1	RBM41
	RBM41	-1	RBM41
	RBM41	-1	RBM41
	RBM41	-1	RBM41
	RBM41	-1	RBM41
	RBM41	-1	RBM41
	RBM41	-1	RBM41
	FCER1G	1	FCER1G
	FCER1G	1	FCER1G
NM_004106	FCER1G	1	FCER1G
NM_017840	MRPL16	-1	MRPL16
	MRPL16	-1	MRPL16
	MRPL16	-1	MRPL16
	MRPL16	-1	MRPL16
NM_152596	EXD1	-1	EXD1
	EXD1	-1	EXD1
	CLEC2A	-1	CLEC2A
NM_001130711	CLEC2A	-1	CLEC2A
		1	AP001347.5
		1	ERLEC1P1
		1	AF130358.5
		1	AF130358.5
		1	AF130358.5
		1	AF130358.5
		1	AF130358.5
	DMA	-1	HLA-DMA
	DMA	-1	HLA-DMA
	DMA	-1	HLA-DMA
	DMA	-1	HLA-DMA
	DMA	-1	HLA-DMA
	DMA	-1	HLA-DMA
	DMA	-1	HLA-DMA
	DMA	-1	HLA-DMA
	DMA	-1	HLA-DMA
	DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	HLA-DMA	-1	HLA-DMA
	APOA2	-1	APOA2
NM_001643	APOA2	-1	APOA2
	APOA2	-1	APOA2
	APOA2	-1	APOA2
	APOA2	-1	APOA2
	APOA2	-1	APOA2
	APOA2	-1	APOA2
	APOA2	-1	APOA2
	APOA2	-1	APOA2
	APOA2	-1	APOA2
		-1	RP11-818C3.1
NM_000972	RP-L7A	1	RPL7A
	RP-L7A	1	RPL7A
	RP-L7A	1	RPL7A
	RP-L7A	1	RPL7A
	RP-L7A	1	RPL7A
	RP-L7A	1	RPL7A
	RP-L7A	1	RPL7A
	RP-L7A	1	RPL7A
	RP-L7A	1	RPL7A
NM_000972	RPL7A	1	RPL7A
	RPL7A	1	RPL7A
	RPL7A	1	RPL7A
	RPL7A	1	RPL7A
	RPL7A	1	RPL7A
	RPL7A	1	RPL7A
	RPL7A	1	RPL7A
	RPL7A	1	RPL7A
	RPL7A	1	RPL7A
NM_005961	MUC6	-1	MUC6
	MUC6	-1	MUC6
	MUC6	-1	MUC6
	MUC6	-1	MUC6
NM_201624	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
NM_015017	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
NM_201626	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
	DKFZP586N041	-1	USP33
NM_015017	DKFZP586N041	-1	USP33
NM_201624	USP33	-1	USP33
	USP33	-1	USP33
NM_015017	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
NM_201626	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
	USP33	-1	USP33
NM_015017	USP33	-1	USP33
NM_007236	CHP	1	AC012652.1
	CHP	1	AC012652.1
NM_207312	TUBA3E	-1	TUBA3E
NM_014943	ZHX2	1	ZHX2
	ZHX2	1	ZHX2
	ZHX2	1	ZHX2
		1	ABCC13
		1	ABCC13
		1	ABCC13
		1	ABCC13
		1	ABCC13
NM_005142	GIF	-1	GIF
	GIF	-1	GIF
	GIF	-1	GIF
	GIF	-1	GIF
	GIF	-1	GIF
	GIF	-1	GIF
NM_002013	FKBP3	-1	FKBP3
	FKBP3	-1	FKBP3
	FKBP3	-1	FKBP3
NM_002013	FKBP3	-1	FKBP3
	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
NM_153697	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
NM_153697	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
NM_001195144	LOC91526	-1	ANKRD44
NM_153697	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
	LOC91526	-1	ANKRD44
	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
NM_153697	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
NM_153697	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
NM_001195144	ANKRD44	-1	ANKRD44
NM_153697	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
	ANKRD44	-1	ANKRD44
NM_001037558	HEPN1	1	HEPN1
		1	AC073343.1
		1	AC073343.1
		1	AC073343.1
		1	AC073343.1
		1	AC073343.1
	CCDC15	1	CCDC15
NM_025004	CCDC15	1	CCDC15
	CCDC15	1	CCDC15
	CCDC15	1	CCDC15
	CCDC15	1	CCDC15
	FJX1	1	FJX1
NM_014344	FJX1	1	FJX1
NM_170692	RASAL2	1	RASAL2
	RASAL2	1	RASAL2
NM_004841	RASAL2	1	RASAL2
	RASAL2	1	RASAL2
	RASAL2	1	RASAL2
NM_004841	RASAL2	1	RASAL2
NM_170692	RASAL2	1	RASAL2
	RASAL2	1	RASAL2
NM_001203	BMPR1B	1	BMPR1B
	BMPR1B	1	BMPR1B
NM_001203	BMPR1B	1	BMPR1B
NM_001203	BMPR1B	1	BMPR1B
	BMPR1B	1	BMPR1B
NM_001203	BMPR1B	1	BMPR1B
NM_001203	BMPR1B	1	BMPR1B
	BMPR1B	1	BMPR1B
NM_017583	TRIM44	1	TRIM44
	TRIM44	1	TRIM44
NM_054106	OR5AC2	1	OR5AC2
NM_032174	TOMM40L	1	TOMM40L
	TOMM40L	1	TOMM40L
	TOMM40L	1	TOMM40L
	TOMM40L	1	TOMM40L
	TOMM40L	1	TOMM40L
NM_032174	TOMM40L	1	TOMM40L
	TOMM40L	1	TOMM40L
	TOMM40L	1	TOMM40L
	TOMM40L	1	TOMM40L
	TOMM40L	1	TOMM40L
		-1	BX927320.2
	MCCD1	1	MCCD1
NM_001005338	OR5H1	1	OR5H1
NM_001195214	YIPF6	1	YIPF6
NM_173834	YIPF6	1	YIPF6
	YIPF6	1	YIPF6
	YIPF6	1	YIPF6
	YIPF6	1	YIPF6
	YIPF6	1	YIPF6
	YIPF6	1	YIPF6
	YIPF6	1	YIPF6
NM_001005514	OR5H14	1	OR5H14
	FAM176A	-1	FAM176A
	FAM176A	-1	FAM176A
NM_032181	FAM176A	-1	FAM176A
NM_001135032	FAM176A	-1	FAM176A
NM_032181	FAM176A	-1	FAM176A
NM_001135032	FAM176A	-1	FAM176A
	FAM176A	-1	FAM176A
NM_032181	FAM176A	-1	FAM176A
NM_001135032	FAM176A	-1	FAM176A
	FAM176A	-1	FAM176A
	FAM176A	-1	FAM176A
	FAM176A	-1	FAM176A
	FAM176A	-1	FAM176A
NM_032181	FAM176A	-1	FAM176A
NM_001135032	FAM176A	-1	FAM176A
NM_013300	C12ORF24	1	C12orf24
	C12ORF24	1	C12orf24
	C12ORF24	1	C12orf24
	C12ORF24	1	C12orf24
	C12ORF24	1	C12orf24
	C12ORF24	1	C12orf24
NM_020124	IFNK	1	IFNK
NM_006892	DNMT3B	1	DNMT3B
NM_175848	DNMT3B	1	DNMT3B
NM_175849	DNMT3B	1	DNMT3B
NM_175850	DNMT3B	1	DNMT3B
	DNMT3B	1	DNMT3B
NM_001207055	DNMT3B	1	DNMT3B
NM_001207056	DNMT3B	1	DNMT3B
	DNMT3B	1	DNMT3B
	DNMT3B	1	DNMT3B
NM_012200	B3GAT3	-1	B3GAT3
	B3GAT3	-1	B3GAT3
	B3GAT3	-1	B3GAT3
	B3GAT3	-1	B3GAT3
	B3GAT3	-1	B3GAT3
	B3GAT3	-1	B3GAT3
	C14ORF33	-1	C14orf33
	C14ORF33	-1	C14orf33
	C14ORF33	-1	C14orf33
	C14ORF33	-1	C14orf33
